times,flux,flux_err
3.225371570005798276e+03,9.990016818046569824e-01,8.555122102388499879e-04
3.225373884935495425e+03,1.000754833221435547e+00,8.555122102388499879e-04
3.225376199865193030e+03,9.998120069503784180e-01,8.555122102388499879e-04
3.225378514794890634e+03,1.000666379928588867e+00,8.555122102388499879e-04
3.225380829724588693e+03,1.000578403472900391e+00,8.555122102388499879e-04
3.225383144654285388e+03,9.991312623023986816e-01,8.555122102388499879e-04
3.225385459583983447e+03,1.000037670135498047e+00,8.555122102388499879e-04
3.225387774513680597e+03,9.997206926345825195e-01,8.555122102388499879e-04
3.225390089443377292e+03,1.000187873840332031e+00,8.555122102388499879e-04
3.225392404373074896e+03,1.000360727310180664e+00,8.555122102388499879e-04
3.225394719302305930e+03,1.000861167907714844e+00,8.555122102388499879e-04
3.225397034232003534e+03,9.992378354072570801e-01,8.555122102388499879e-04
3.225399349161700684e+03,1.000476598739624023e+00,8.555122102388499879e-04
3.225401664091398288e+03,9.990985393524169922e-01,8.555122102388499879e-04
3.225403979020630686e+03,1.000382184982299805e+00,8.555122102388499879e-04
3.225406293950327381e+03,1.000475645065307617e+00,8.555122102388499879e-04
3.225408608880024985e+03,1.000816106796264648e+00,8.555122102388499879e-04
3.225410923809256474e+03,1.000335574150085449e+00,8.555122102388499879e-04
3.225413238738953623e+03,9.988631010055541992e-01,8.555122102388499879e-04
3.225415553668185566e+03,1.000003576278686523e+00,8.555122102388499879e-04
3.225417868597883626e+03,9.991436004638671875e-01,8.555122102388499879e-04
3.225420183527114204e+03,9.990187287330627441e-01,8.555122102388499879e-04
3.225422498456811354e+03,9.995664358139038086e-01,8.555122102388499879e-04
3.225424813386043752e+03,9.992501139640808105e-01,8.555122102388499879e-04
3.225427128315741356e+03,1.000058293342590332e+00,8.555122102388499879e-04
3.225429443244973299e+03,1.000730872154235840e+00,8.555122102388499879e-04
3.225431758174670449e+03,1.000002861022949219e+00,8.555122102388499879e-04
3.225434073103903302e+03,1.000357389450073242e+00,8.555122102388499879e-04
3.225436388033134790e+03,9.998521804809570312e-01,8.555122102388499879e-04
3.225438702962831485e+03,9.989257454872131348e-01,8.555122102388499879e-04
3.225441017892063883e+03,9.993170499801635742e-01,8.555122102388499879e-04
3.225443332821295371e+03,1.001009583473205566e+00,8.555122102388499879e-04
3.225445647750526405e+03,9.995843172073364258e-01,8.555122102388499879e-04
3.225447962679758348e+03,1.001187801361083984e+00,8.555122102388499879e-04
3.225450277609456407e+03,9.998877644538879395e-01,8.555122102388499879e-04
3.225452592538687895e+03,9.983587861061096191e-01,8.555122102388499879e-04
3.225454907467919384e+03,9.995326995849609375e-01,8.555122102388499879e-04
3.225457222397150872e+03,9.992427825927734375e-01,8.555122102388499879e-04
3.225459537326382360e+03,9.976950883865356445e-01,8.555122102388499879e-04
3.225461852255614758e+03,9.989187121391296387e-01,8.555122102388499879e-04
3.225464167184845337e+03,9.993972778320312500e-01,8.555122102388499879e-04
3.225466482114078644e+03,9.997496604919433594e-01,8.555122102388499879e-04
3.225468797043310133e+03,9.999392628669738770e-01,8.555122102388499879e-04
3.225471111972541621e+03,9.994657635688781738e-01,8.555122102388499879e-04
3.225473426901773109e+03,1.000864505767822266e+00,8.555122102388499879e-04
3.225475741831004598e+03,9.994585514068603516e-01,8.555122102388499879e-04
3.225478056759770425e+03,1.000372409820556641e+00,8.555122102388499879e-04
3.225480371689001458e+03,9.987962245941162109e-01,8.555122102388499879e-04
3.225482686618234311e+03,1.000545978546142578e+00,8.555122102388499879e-04
3.225485001547465799e+03,1.000090599060058594e+00,8.555122102388499879e-04
3.225487316476697288e+03,1.000138282775878906e+00,8.555122102388499879e-04
3.225489631405463570e+03,1.000618934631347656e+00,8.555122102388499879e-04
3.225491946334695513e+03,1.000200986862182617e+00,8.555122102388499879e-04
3.225494261263926546e+03,1.000211238861083984e+00,8.555122102388499879e-04
3.225496576192692373e+03,9.992054104804992676e-01,8.555122102388499879e-04
3.225498891121924316e+03,1.000472545623779297e+00,8.555122102388499879e-04
3.225501206050691053e+03,1.001269698143005371e+00,8.555122102388499879e-04
3.225503520979922541e+03,1.001272439956665039e+00,8.555122102388499879e-04
3.225505835908687914e+03,9.991094470024108887e-01,8.555122102388499879e-04
3.225508150837919402e+03,1.000557422637939453e+00,8.555122102388499879e-04
3.225510465766685229e+03,1.000241518020629883e+00,8.555122102388499879e-04
3.225512780695917627e+03,9.995932579040527344e-01,8.555122102388499879e-04
3.225515095624683454e+03,1.000845551490783691e+00,8.555122102388499879e-04
3.225517410553915397e+03,1.000857710838317871e+00,8.555122102388499879e-04
3.225519725482681679e+03,1.000770092010498047e+00,8.555122102388499879e-04
3.225522040411447506e+03,1.000232934951782227e+00,8.555122102388499879e-04
3.225524355340679449e+03,1.000149130821228027e+00,8.555122102388499879e-04
3.225526670269444821e+03,1.001376628875732422e+00,8.555122102388499879e-04
3.225528985198211103e+03,9.991466403007507324e-01,8.555122102388499879e-04
3.225531300127443501e+03,1.000415802001953125e+00,8.555122102388499879e-04
3.225533615056208873e+03,1.001404643058776855e+00,8.555122102388499879e-04
3.225535929984975155e+03,1.000887870788574219e+00,8.555122102388499879e-04
3.225538244913740982e+03,1.000740885734558105e+00,8.555122102388499879e-04
3.225540559842506354e+03,9.999476671218872070e-01,8.555122102388499879e-04
3.225542874771273546e+03,9.998589754104614258e-01,8.555122102388499879e-04
3.225545189700039828e+03,1.000449538230895996e+00,8.555122102388499879e-04
3.225547504628806564e+03,9.991956949234008789e-01,8.555122102388499879e-04
3.225549819557572391e+03,1.001475453376770020e+00,8.555122102388499879e-04
3.225552134486338673e+03,9.998883008956909180e-01,8.555122102388499879e-04
3.225554449415104500e+03,1.000715017318725586e+00,8.555122102388499879e-04
3.225556764343870327e+03,9.994174242019653320e-01,8.555122102388499879e-04
3.225559079272636609e+03,1.000082731246948242e+00,8.555122102388499879e-04
3.225561394201402436e+03,9.996681213378906250e-01,8.555122102388499879e-04
3.225563709130168718e+03,9.987599253654479980e-01,8.555122102388499879e-04
3.225566024058935000e+03,1.000495672225952148e+00,8.555122102388499879e-04
3.225568338987700372e+03,1.000599861145019531e+00,8.555122102388499879e-04
3.225570653916466654e+03,1.000394582748413086e+00,8.555122102388499879e-04
3.225572968844766365e+03,1.000147938728332520e+00,8.555122102388499879e-04
3.225575283773533101e+03,1.000642776489257812e+00,8.555122102388499879e-04
3.225577598702298474e+03,1.001090764999389648e+00,8.555122102388499879e-04
3.225579913630599549e+03,1.000343799591064453e+00,8.555122102388499879e-04
3.225582228559365376e+03,1.000502109527587891e+00,8.555122102388499879e-04
3.225584543488131658e+03,1.001160264015197754e+00,8.555122102388499879e-04
3.225586858416431369e+03,9.997596740722656250e-01,8.555122102388499879e-04
3.225589173345197651e+03,1.000069379806518555e+00,8.555122102388499879e-04
3.225591488273497816e+03,1.001723885536193848e+00,8.555122102388499879e-04
3.225593803202264098e+03,9.985160231590270996e-01,8.555122102388499879e-04
3.225596118131030380e+03,9.994775056838989258e-01,8.555122102388499879e-04
3.225598433059331001e+03,1.000315546989440918e+00,8.555122102388499879e-04
3.225600747987631621e+03,1.000139832496643066e+00,8.555122102388499879e-04
3.225603062916396993e+03,1.001506567001342773e+00,8.555122102388499879e-04
3.225605377844697614e+03,1.000379204750061035e+00,8.555122102388499879e-04
3.225607692773462986e+03,1.000672578811645508e+00,8.555122102388499879e-04
3.225610007701763607e+03,1.000618577003479004e+00,8.555122102388499879e-04
3.225612322630064682e+03,9.996739029884338379e-01,8.555122102388499879e-04
3.225614637558830509e+03,1.000984787940979004e+00,8.555122102388499879e-04
3.225616952487130675e+03,1.000113725662231445e+00,8.555122102388499879e-04
3.225619267415430386e+03,1.000568985939025879e+00,8.555122102388499879e-04
3.225621582343731461e+03,9.990279674530029297e-01,8.555122102388499879e-04
3.225623897272031627e+03,1.000557184219360352e+00,8.555122102388499879e-04
3.225626212200797454e+03,1.001041054725646973e+00,8.555122102388499879e-04
3.225628527129098529e+03,9.988958835601806641e-01,8.555122102388499879e-04
3.225630842057398695e+03,1.000018239021301270e+00,8.555122102388499879e-04
3.225633156985698406e+03,9.993862509727478027e-01,8.555122102388499879e-04
3.225635471913999027e+03,1.000651359558105469e+00,8.555122102388499879e-04
3.225637786842299647e+03,9.982329607009887695e-01,8.555122102388499879e-04
3.225640101770599358e+03,1.000307679176330566e+00,8.555122102388499879e-04
3.225642416698900433e+03,9.996847510337829590e-01,8.555122102388499879e-04
3.225644731627201054e+03,9.990224838256835938e-01,8.555122102388499879e-04
3.225647046555501220e+03,1.000326395034790039e+00,8.555122102388499879e-04
3.225649361483801385e+03,9.989491105079650879e-01,8.555122102388499879e-04
3.225651676412101551e+03,9.999485611915588379e-01,8.555122102388499879e-04
3.225653991339936965e+03,9.989434480667114258e-01,8.555122102388499879e-04
3.225656306268238041e+03,1.000164747238159180e+00,8.555122102388499879e-04
3.225658621196538661e+03,9.998413920402526855e-01,8.555122102388499879e-04
3.225660936124838827e+03,9.996636509895324707e-01,8.555122102388499879e-04
3.225663251053138993e+03,9.995755553245544434e-01,8.555122102388499879e-04
3.225665565980973952e+03,1.000397443771362305e+00,8.555122102388499879e-04
3.225667880909274572e+03,1.000220894813537598e+00,8.555122102388499879e-04
3.225670195837574283e+03,1.000792145729064941e+00,8.555122102388499879e-04
3.225672510765409243e+03,9.987344145774841309e-01,8.555122102388499879e-04
3.225674825693709408e+03,1.001299977302551270e+00,8.555122102388499879e-04
3.225677140621544368e+03,9.977371096611022949e-01,8.555122102388499879e-04
3.225679455549844988e+03,9.984553456306457520e-01,8.555122102388499879e-04
3.225681770477679493e+03,1.000519394874572754e+00,8.555122102388499879e-04
3.225684085405980113e+03,9.981417059898376465e-01,8.555122102388499879e-04
