Planet 1,P_b (days),T0_b,ecc_b,omega_b (rad),K_b (m/s),Planet 2,P_c (days),T0_c,ecc_c,omega_c (rad),K_c (m/s),K_truth (m/s),K_fit (m/s),Result
TOI-2431 b,0.22419536119304306,2460258.8683655215,0,1.5707963267948966,9.72366784021732,TOI-2431 c,69.24570335963155,8.313685735592145,0,1.5707963267948966,45.67006234521759,9.72366784021732,8.160854527014104,Recovered
TOI-2431 b,0.22419478328040215,2460258.8684397074,0,1.5707963267948966,27.325628205526463,TOI-2431 c,24.244504561244682,-6.657656305676628,0,1.5707963267948966,31.027395892444098,27.325628205526463,27.103281592866228,Recovered
TOI-2431 b,0.22419536297578402,2460258.868643128,0,1.5707963267948966,32.931730789118504,TOI-2431 c,4.570196073913273,-1.1172150065614652,0,1.5707963267948966,21.171522667583346,32.931730789118504,35.27912738507496,Not Recovered
TOI-2431 b,0.2241952329126618,2460258.868619689,0,1.5707963267948966,33.98048327947323,TOI-2431 c,51.79418111436024,-13.702294812877229,0,1.5707963267948966,48.755831433568844,33.98048327947323,35.63303417247422,Not Recovered
TOI-2431 b,0.2241958013515228,2460258.868328786,0,1.5707963267948966,21.962556313119663,TOI-2431 c,56.572467774142304,-28.266213093140802,0,1.5707963267948966,36.828184542991295,21.962556313119663,21.071760408907014,Recovered
TOI-2431 b,0.22419580631964117,2460258.8689134023,0,1.5707963267948966,4.3345195853895735,TOI-2431 c,83.4556761244243,-0.33424173988385775,0,1.5707963267948966,33.036051562904625,4.3345195853895735,5.863594193432043,Recovered
TOI-2431 b,0.224195953977656,2460258.868771343,0,1.5707963267948966,0.264228253179416,TOI-2431 c,78.02959304391749,-34.231116020134564,0,1.5707963267948966,42.749302133218734,0.264228253179416,2.051038589046432,Not Recovered
TOI-2431 b,0.2241957797283942,2460258.8687880673,0,1.5707963267948966,49.546932570460065,TOI-2431 c,97.48611678553596,-10.437995674933099,0,1.5707963267948966,41.463266409355306,49.546932570460065,47.18066971099616,Not Recovered
TOI-2431 b,0.224196555996355,2460258.8686541375,0,1.5707963267948966,49.79093131905768,TOI-2431 c,22.33218096694828,8.637485452586091,0,1.5707963267948966,47.54497497910876,49.79093131905768,50.85258938460423,Recovered
TOI-2431 b,0.2241961146798506,2460258.868735161,0,1.5707963267948966,45.742267323935856,TOI-2431 c,51.11008534706912,-21.48263870712769,0,1.5707963267948966,35.66031131459102,45.742267323935856,44.99418438475201,Recovered
TOI-2431 b,0.22419621574366277,2460258.868221826,0,1.5707963267948966,36.097056018520675,TOI-2431 c,19.59520876729894,-8.08134421739659,0,1.5707963267948966,26.354150126452602,36.097056018520675,35.95780166680865,Recovered
TOI-2431 b,0.22419564345339232,2460258.8686441295,0,1.5707963267948966,41.07759121055239,TOI-2431 c,78.16522507744583,-27.814423740678716,0,1.5707963267948966,17.54415795897777,41.07759121055239,41.081389026842714,Recovered
TOI-2431 b,0.2241957943981265,2460258.868392185,0,1.5707963267948966,7.0298415625570705,TOI-2431 c,1.975183799116814,0.8421212169835994,0,1.5707963267948966,15.458720745623184,7.0298415625570705,4.552989357758461,Not Recovered
TOI-2431 b,0.22419570844608386,2460258.8685587323,0,1.5707963267948966,42.41183336019071,TOI-2431 c,74.01939977385608,-17.01818317063247,0,1.5707963267948966,42.52459382832727,42.41183336019071,43.710278168622416,Recovered
TOI-2431 b,0.22419631354435102,2460258.868776272,0,1.5707963267948966,37.21199694146722,TOI-2431 c,56.4188021551588,-25.10747129110395,0,1.5707963267948966,29.07018442105727,37.21199694146722,39.5847495075193,Not Recovered
TOI-2431 b,0.2241958095325661,2460258.8683711905,0,1.5707963267948966,4.093161645418708,TOI-2431 c,41.64571724777555,4.039344900593971,0,1.5707963267948966,8.969268263070413,4.093161645418708,7.959943242634455,Not Recovered
TOI-2431 b,0.22419616725294442,2460258.8686021627,0,1.5707963267948966,26.760055018169,TOI-2431 c,71.15975815214652,34.0305139337484,0,1.5707963267948966,16.852912974995988,26.760055018169,26.390999117660034,Recovered
TOI-2431 b,0.22419557479730184,2460258.868503682,0,1.5707963267948966,36.47028342854315,TOI-2431 c,25.858142184735865,9.596797964264534,0,1.5707963267948966,31.739084712541064,36.47028342854315,38.49792262978308,Not Recovered
TOI-2431 b,0.22419563354877092,2460258.8686352246,0,1.5707963267948966,28.132854648072104,TOI-2431 c,26.654839997852893,11.917476343484902,0,1.5707963267948966,13.484876414673753,28.132854648072104,26.925318212585807,Recovered
TOI-2431 b,0.22419606953770774,2460258.8684725133,0,1.5707963267948966,13.586124670378135,TOI-2431 c,25.25084266549633,12.032625429581795,0,1.5707963267948966,6.503521209351271,13.586124670378135,15.382425803148948,Recovered
TOI-2431 b,0.22419593636128854,2460258.8686414333,0,1.5707963267948966,21.97587497361378,TOI-2431 c,40.58856406038993,10.485265145635225,0,1.5707963267948966,25.79843258749852,21.97587497361378,19.59566826305932,Not Recovered
TOI-2431 b,0.22419611308481197,2460258.868601109,0,1.5707963267948966,21.054475984539913,TOI-2431 c,93.18574017539362,36.213164857791725,0,1.5707963267948966,41.975922891366686,21.054475984539913,23.156095211110355,Not Recovered
TOI-2431 b,0.2241950543616494,2460258.8685406274,0,1.5707963267948966,8.49679126836671,TOI-2431 c,46.503219251979914,10.777997240468203,0,1.5707963267948966,32.46004130929929,8.49679126836671,8.89386832012607,Recovered
TOI-2431 b,0.2241964381264456,2460258.8684599046,0,1.5707963267948966,13.891083661529363,TOI-2431 c,31.665128966641692,-4.134279532760642,0,1.5707963267948966,21.097897061832782,13.891083661529363,15.509714701535334,Not Recovered
TOI-2431 b,0.22419564035121506,2460258.8684018827,0,1.5707963267948966,31.497117700605287,TOI-2431 c,21.187110950854866,9.235482130215559,0,1.5707963267948966,15.842408984563411,31.497117700605287,34.43527502535674,Not Recovered
TOI-2431 b,0.2241954049649351,2460258.868569353,0,1.5707963267948966,49.81149401723784,TOI-2431 c,70.94064968513793,-8.781329126165925,0,1.5707963267948966,12.00098612167399,49.81149401723784,51.0626690618964,Recovered
TOI-2431 b,0.22419532297806835,2460258.8686014456,0,1.5707963267948966,44.678006623649004,TOI-2431 c,99.76030714197658,11.615203891753119,0,1.5707963267948966,35.23605698337369,44.678006623649004,45.37398751062388,Recovered
TOI-2431 b,0.22419607329355268,2460258.8684207923,0,1.5707963267948966,16.6513929785077,TOI-2431 c,69.24093687900921,-26.77246336245582,0,1.5707963267948966,48.33058754050478,16.6513929785077,18.483629166777796,Not Recovered
TOI-2431 b,0.22419554309823944,2460258.8685830184,0,1.5707963267948966,46.36509656368477,TOI-2431 c,15.76331313855198,0.045403778866351274,0,1.5707963267948966,14.264779103787806,46.36509656368477,46.200289951976934,Recovered
TOI-2431 b,0.22419618908487218,2460258.868285393,0,1.5707963267948966,39.15373583431878,TOI-2431 c,31.491774663930414,14.297294522270768,0,1.5707963267948966,32.53974601355945,39.15373583431878,39.46841823691742,Recovered
TOI-2431 b,0.22419585080115048,2460258.868374103,0,1.5707963267948966,32.29713424656045,TOI-2431 c,65.08289682542787,-26.43882504686714,0,1.5707963267948966,25.24688853258133,32.29713424656045,31.62152469713298,Recovered
TOI-2431 b,0.2241958021266413,2460258.868607187,0,1.5707963267948966,26.51515217919016,TOI-2431 c,37.88211107467152,3.6844662864840316,0,1.5707963267948966,4.458821750657776,26.51515217919016,27.58729702851839,Recovered
TOI-2431 b,0.22419595805325057,2460258.8689605775,0,1.5707963267948966,34.95686084519814,TOI-2431 c,97.5447496584941,9.78660866619856,0,1.5707963267948966,17.97520275294671,34.95686084519814,36.050413241291565,Recovered
TOI-2431 b,0.22419562866687903,2460258.86843519,0,1.5707963267948966,24.17072906928397,TOI-2431 c,65.15953090163563,-13.395800303336177,0,1.5707963267948966,41.15128732199434,24.17072906928397,25.082551249058703,Recovered
TOI-2431 b,0.22419512049167453,2460258.8685499514,0,1.5707963267948966,28.151171796264535,TOI-2431 c,52.77416393155364,19.83216683499305,0,1.5707963267948966,26.141728456304076,28.151171796264535,29.339687157609667,Recovered
TOI-2431 b,0.22419608323679227,2460258.868568152,0,1.5707963267948966,40.85592636959854,TOI-2431 c,44.734464281915116,-15.05299050643,0,1.5707963267948966,30.11097052373644,40.85592636959854,40.74173108668426,Recovered
TOI-2431 b,0.2241951206416743,2460258.868632358,0,1.5707963267948966,23.951280834896156,TOI-2431 c,53.84605644623492,18.230776142939757,0,1.5707963267948966,39.64182161004021,23.951280834896156,24.746550435938673,Recovered
TOI-2431 b,0.2241958534102715,2460258.8687826763,0,1.5707963267948966,46.931758341439455,TOI-2431 c,12.644627717060855,-3.407029276017563,0,1.5707963267948966,28.5381805923076,46.931758341439455,46.56509375832647,Recovered
TOI-2431 b,0.22419591844123338,2460258.86846046,0,1.5707963267948966,21.081003968779417,TOI-2431 c,89.99931112220058,0.2891002606746014,0,1.5707963267948966,24.294064125919174,21.081003968779417,21.672263993456546,Recovered
TOI-2431 b,0.2241953042640111,2460258.8687578845,0,1.5707963267948966,5.576655444740153,TOI-2431 c,85.22482014631137,30.124474197232544,0,1.5707963267948966,5.734514145774283,5.576655444740153,7.059247681936381,Recovered
TOI-2431 b,0.22419696530768657,2460258.8684176947,0,1.5707963267948966,1.8524027803670629,TOI-2431 c,63.782450377417796,-6.43181870503868,0,1.5707963267948966,43.73050838652201,1.8524027803670629,0.931476599421168,Recovered
TOI-2431 b,0.22419579853541308,2460258.86874472,0,1.5707963267948966,20.37890104918626,TOI-2431 c,79.4606952548305,-31.211225752841578,0,1.5707963267948966,2.2914121300765036,20.37890104918626,18.38693725779714,Not Recovered
TOI-2431 b,0.22419543888743393,2460258.8688565954,0,1.5707963267948966,32.12793137869446,TOI-2431 c,61.008976888268315,5.287845979056936,0,1.5707963267948966,5.111584053454593,32.12793137869446,28.975773163024044,Not Recovered
TOI-2431 b,0.22419633316426446,2460258.868521643,0,1.5707963267948966,15.747787418894987,TOI-2431 c,55.386007277060564,14.993653570684042,0,1.5707963267948966,43.16798526436778,15.747787418894987,17.880053599121226,Not Recovered
TOI-2431 b,0.22419527216698504,2460258.8686440145,0,1.5707963267948966,29.95516174956873,TOI-2431 c,13.948276454517405,2.3113273283459517,0,1.5707963267948966,32.021580381351924,29.95516174956873,32.271873060195155,Not Recovered
TOI-2431 b,0.22419588760037926,2460258.8685818594,0,1.5707963267948966,27.57246098517162,TOI-2431 c,91.52238248216764,23.23642622172295,0,1.5707963267948966,47.87549792630843,27.57246098517162,30.869127864724195,Not Recovered
TOI-2431 b,0.22419639523589882,2460258.8686425546,0,1.5707963267948966,13.292018292546848,TOI-2431 c,87.29213518113055,27.24047844082967,0,1.5707963267948966,43.09715937137452,13.292018292546848,11.305285150634665,Not Recovered
TOI-2431 b,0.22419616753740637,2460258.8685511854,0,1.5707963267948966,33.821618662045275,TOI-2431 c,54.75031566722295,12.669517586609913,0,1.5707963267948966,19.141777702258988,33.821618662045275,35.380864338394765,Recovered
TOI-2431 b,0.22419626858917302,2460258.8687407835,0,1.5707963267948966,42.02790634064621,TOI-2431 c,43.57763085040297,-16.815996040406084,0,1.5707963267948966,42.20410600639458,42.02790634064621,44.0544675812127,Not Recovered
TOI-2431 b,0.22419578127947065,2460258.8687150623,0,1.5707963267948966,3.1068072356524032,TOI-2431 c,77.39996414430604,8.486867764957239,0,1.5707963267948966,36.482507034377264,3.1068072356524032,3.0089397012986043,Recovered
TOI-2431 b,0.22419670696285904,2460258.8685218394,0,1.5707963267948966,33.32737380368738,TOI-2431 c,30.527088974918936,2.8135623163652266,0,1.5707963267948966,23.544250431951642,33.32737380368738,35.6097315092308,Not Recovered
TOI-2431 b,0.2241957076337924,2460258.868474523,0,1.5707963267948966,12.83155918829494,TOI-2431 c,4.082415818838788,0.05329976251039659,0,1.5707963267948966,2.774499663120522,12.83155918829494,15.726064008371617,Recovered
TOI-2431 b,0.224196173210259,2460258.8685641563,0,1.5707963267948966,47.30178628650068,TOI-2431 c,72.74737626933916,-21.438275259507925,0,1.5707963267948966,46.09381377932251,47.30178628650068,47.72615702817289,Recovered
TOI-2431 b,0.22419529654314507,2460258.8686027387,0,1.5707963267948966,46.85763937633859,TOI-2431 c,59.21448131510839,-1.300017944500297,0,1.5707963267948966,39.587080042394156,46.85763937633859,46.54915795172386,Recovered
TOI-2431 b,0.2241959964077733,2460258.8686448354,0,1.5707963267948966,45.60792537765529,TOI-2431 c,15.547332851601261,-6.982087849062406,0,1.5707963267948966,2.3778787226483358,45.60792537765529,47.32207345206622,Not Recovered
