Planet 1,P_b (days),T0_b,ecc_b,omega_b (rad),K_b (m/s),Planet 2,P_c (days),T0_c,ecc_c,omega_c (rad),K_c (m/s),K_truth (m/s),K_fit (m/s),K_fit Lower Error,K_fit Upper Error,Result
TOI-2431 b,0.2241958000904247,2460258.8685113047,0,1.5707963267948966,27.76300345574979,TOI-2431 c,45.92597754162964,1.69957247101598,0,1.5707963267948966,12.305472953916412,27.76300345574979,28.569940511086006,2.3207824335804617,2.071981160686104,Recovered
TOI-2431 b,0.2241961740752673,2460258.868277231,0,1.5707963267948966,45.70021351836988,TOI-2431 c,20.210407574337257,-6.75981964968155,0,1.5707963267948966,34.48184178567697,45.70021351836988,48.80905929834418,1.6626824177396244,1.7032196499013992,Recovered
TOI-2431 b,0.2241956823276734,2460258.8682328,0,1.5707963267948966,30.77534571575819,TOI-2431 c,29.47600426776057,7.71807073048662,0,1.5707963267948966,14.339316387480538,30.77534571575819,31.705025024662525,1.6405535612393116,1.660645532360924,Recovered
TOI-2431 b,0.2241963910508047,2460258.868496298,0,1.5707963267948966,38.944976082271424,TOI-2431 c,16.275133105653676,5.08265322346319,0,1.5707963267948966,19.3773706674639,38.944976082271424,38.977804187604,4.357083474896228,2.7259580205634397,Recovered
TOI-2431 b,0.2241958166648183,2460258.86846714,0,1.5707963267948966,39.20763825743016,TOI-2431 c,70.21313969100697,-13.63776298048738,0,1.5707963267948966,17.522227159202743,39.20763825743016,38.77768753777029,1.816480893152928,1.779204698475752,Recovered
TOI-2431 b,0.2241960359104738,2460258.868617795,0,1.5707963267948966,44.45368674700648,TOI-2431 c,62.6335234133912,-20.4508303883626,0,1.5707963267948966,1.5598873273854008,44.45368674700648,46.07943777268351,1.6796510171132937,1.7407396803729966,Recovered
TOI-2431 b,0.2241960661927795,2460258.86878926,0,1.5707963267948966,43.30513304247575,TOI-2431 c,83.56479794490193,-18.354317914978232,0,1.5707963267948966,0.7117289146212458,43.30513304247575,45.28809713667072,1.7211998671884103,1.790504241845639,Recovered
TOI-2431 b,0.2241966707565605,2460258.868708121,0,1.5707963267948966,31.80362385369281,TOI-2431 c,77.86978013711688,2.710484146263262,0,1.5707963267948966,47.98313694335858,31.80362385369281,30.95789040936779,1.6883065275724114,1.7649982349746909,Recovered
TOI-2431 b,0.2241957734511266,2460258.868309146,0,1.5707963267948966,39.70900035154828,TOI-2431 c,81.09694650603531,9.472365840151689,0,1.5707963267948966,11.841283852066814,39.70900035154828,39.31959009819309,1.7981641331289708,2.0393769358627765,Recovered
TOI-2431 b,0.2241957288777387,2460258.868614179,0,1.5707963267948966,6.0971132450059695,TOI-2431 c,9.258287596638093,-1.1937312266228783,0,1.5707963267948966,22.63992885025336,6.0971132450059695,4.957971732452273,1.657276510751985,1.6117925858191704,Recovered
TOI-2431 b,0.2241957826089731,2460258.8685696376,0,1.5707963267948966,20.73902914608497,TOI-2431 c,89.82275568862433,-28.095519588645438,0,1.5707963267948966,49.40129071396074,20.73902914608497,20.273036451590063,1.7468178055589867,1.672275944167538,Recovered
TOI-2431 b,0.2241965873575075,2460258.868831206,0,1.5707963267948966,0.9831865206014868,TOI-2431 c,93.05681554375782,-23.937168263228013,0,1.5707963267948966,21.28823493914073,0.9831865206014868,0.8598806145401247,0.6173014130533863,1.0543323117522427,Recovered
TOI-2431 b,0.224195266156447,2460258.868658027,0,1.5707963267948966,4.4788266355837045,TOI-2431 c,29.061395059151582,7.881448316485892,0,1.5707963267948966,15.496635772143836,4.4788266355837045,3.15277378318277,1.5534704830817736,1.65118842283399,Recovered
TOI-2431 b,0.2241955561930003,2460258.868452116,0,1.5707963267948966,24.221999023132035,TOI-2431 c,97.23400271346932,-8.18764667268573,0,1.5707963267948966,38.48429687057957,24.221999023132035,24.389098332593168,1.766713761921043,1.8073415167826847,Recovered
TOI-2431 b,0.2241960983298491,2460258.8683517445,0,1.5707963267948966,25.63025061624056,TOI-2431 c,17.386053985730573,-1.985522198499524,0,1.5707963267948966,18.98123856511945,25.63025061624056,27.54352908433832,1.6598125524266365,1.6941081786015637,Recovered
TOI-2431 b,0.2241950605389571,2460258.868467574,0,1.5707963267948966,12.915149931705097,TOI-2431 c,85.20121397515068,-40.103181203188,0,1.5707963267948966,28.532262621497058,12.915149931705097,13.088787961629205,1.7310336074014376,1.7538624811627468,Recovered
TOI-2431 b,0.2241956883734736,2460258.868502811,0,1.5707963267948966,26.54860536410324,TOI-2431 c,39.87822083923805,-5.702508243831629,0,1.5707963267948966,4.688640563874536,26.54860536410324,27.349177917312986,1.6343012950346072,1.656870510539921,Recovered
TOI-2431 b,0.2241955577409701,2460258.868473121,0,1.5707963267948966,49.303915967974746,TOI-2431 c,10.25704611727418,-2.1788956689121237,0,1.5707963267948966,34.10072775497057,49.303915967974746,49.151016324216215,1.8442386910482185,2.010377137087488,Recovered
TOI-2431 b,0.2241963193094346,2460258.8682841887,0,1.5707963267948966,22.008314288071208,TOI-2431 c,76.22373915401558,-16.65083077956462,0,1.5707963267948966,16.01796074398908,22.008314288071208,22.296189409535764,1.7371496267608535,1.741958664384537,Recovered
TOI-2431 b,0.2241953971683983,2460258.868492459,0,1.5707963267948966,0.4884503761232395,TOI-2431 c,53.65608068162285,1.1067055705130393,0,1.5707963267948966,42.358547507420845,0.4884503761232395,2.7138289442739354,1.7548673425000945,2.233570452871422,Recovered
TOI-2431 b,0.2241961987777987,2460258.8684069463,0,1.5707963267948966,20.356085606152607,TOI-2431 c,52.05868126954618,16.510891436519504,0,1.5707963267948966,43.35416612898537,20.356085606152607,21.692707142750137,1.714685542387539,1.7444213558815456,Recovered
TOI-2431 b,0.2241956009831346,2460258.868453194,0,1.5707963267948966,12.0658265222425,TOI-2431 c,69.2874090231624,34.01123634762491,0,1.5707963267948966,2.813504035316078,12.0658265222425,16.995231189072015,1.965219363948812,2.0336652611897783,Recovered
TOI-2431 b,0.2241956929576301,2460258.868705311,0,1.5707963267948966,27.36164726779106,TOI-2431 c,39.79876275752152,7.104096566996997,0,1.5707963267948966,38.251887251315495,27.36164726779106,27.253678654871425,1.670545151721292,1.6565822530826608,Recovered
TOI-2431 b,0.2241954685908583,2460258.868395749,0,1.5707963267948966,38.61986717348936,TOI-2431 c,68.92509927455073,-25.010865335734067,0,1.5707963267948966,4.309666017748842,38.61986717348936,37.50442500794223,1.8411815374917069,1.7770599165055714,Recovered
TOI-2431 b,0.2241966881226371,2460258.868361804,0,1.5707963267948966,43.76444163800164,TOI-2431 c,46.72550560045115,-14.230247486809528,0,1.5707963267948966,0.5066264378611185,43.76444163800164,44.90488312365977,1.7145658429076462,1.6861507986135535,Recovered
TOI-2431 b,0.2241960470569594,2460258.8685382274,0,1.5707963267948966,14.977011145057956,TOI-2431 c,47.41986812334366,-12.305508394005528,0,1.5707963267948966,12.516267815280113,14.977011145057956,14.849224331976032,1.742546379576991,1.7181696577502166,Recovered
TOI-2431 b,0.2241954794049869,2460258.868719938,0,1.5707963267948966,48.15700701472954,TOI-2431 c,43.87507562401227,-9.176740280601704,0,1.5707963267948966,4.1769087232892135,48.15700701472954,49.8121276758982,2.6458028884491758,2.680869035451217,Recovered
TOI-2431 b,0.2241962341023863,2460258.868661118,0,1.5707963267948966,40.88566420548939,TOI-2431 c,32.19727087335092,6.257727359730641,0,1.5707963267948966,16.34832484176932,40.88566420548939,41.7359479229097,2.0152583043703984,1.9336364372661732,Recovered
TOI-2431 b,0.2241954615993071,2460258.868681127,0,1.5707963267948966,15.543595760468188,TOI-2431 c,79.91294909784885,-35.150924856897824,0,1.5707963267948966,1.3728270965384703,15.543595760468188,16.05741258965102,1.9123188261878248,2.157690374328024,Recovered
TOI-2431 b,0.2241956982831753,2460258.868433348,0,1.5707963267948966,17.929876789976618,TOI-2431 c,1.7478975923737483,0.3248008432603546,0,1.5707963267948966,49.69490046559008,17.929876789976618,27.20315445760851,2.1761481901094726,2.1847127413641587,Recovered
TOI-2431 b,0.2241961021441017,2460258.8686536592,0,1.5707963267948966,26.37567856021518,TOI-2431 c,85.61470695376667,-11.603381741098978,0,1.5707963267948966,0.5496141988441727,26.37567856021518,26.249493391098987,1.809264775968657,1.863125639205414,Recovered
TOI-2431 b,0.2241951785071992,2460258.8687343434,0,1.5707963267948966,14.391287300954705,TOI-2431 c,52.43014587319797,-16.300929804425653,0,1.5707963267948966,19.776438095763137,14.391287300954705,14.269892794297355,1.6475707312593215,1.6445311338983704,Recovered
TOI-2431 b,0.224196391586108,2460258.8684058064,0,1.5707963267948966,26.871470306965968,TOI-2431 c,58.64757988983008,11.748840580590244,0,1.5707963267948966,2.845468752960389,26.871470306965968,24.952862613225182,1.6100372335236912,1.65877513187991,Recovered
TOI-2431 b,0.2241961098746094,2460258.8685900294,0,1.5707963267948966,37.395461888844586,TOI-2431 c,5.376384582819586,1.0922550125851571,0,1.5707963267948966,49.92592883883905,37.395461888844586,37.72875684352336,1.6709321714548793,1.6382672358905026,Recovered
TOI-2431 b,0.2241959548575867,2460258.8685700865,0,1.5707963267948966,22.11417914571921,TOI-2431 c,54.46525314316274,12.408327524182836,0,1.5707963267948966,37.873770702645125,22.11417914571921,22.23295260357347,1.9277874480643968,1.9427734240847483,Recovered
TOI-2431 b,0.2241959675907829,2460258.8688718807,0,1.5707963267948966,25.609915725975284,TOI-2431 c,63.61730008999184,-28.792609513812693,0,1.5707963267948966,30.262879744221845,25.609915725975284,27.85097875228894,2.1599121745600947,2.1231177586623176,Recovered
TOI-2431 b,0.2241957547261975,2460258.86860482,0,1.5707963267948966,27.30195602192058,TOI-2431 c,92.83974716318234,-42.48773151633047,0,1.5707963267948966,36.332703527090665,27.30195602192058,28.345304784542325,1.6438511385743553,1.67186086833075,Recovered
TOI-2431 b,0.2241959875785985,2460258.8685954157,0,1.5707963267948966,10.022574909559896,TOI-2431 c,78.94009007936083,33.669073066000976,0,1.5707963267948966,44.10482368116576,10.022574909559896,12.253895693318674,1.9492838301885147,1.778004696068983,Recovered
TOI-2431 b,0.2241951565685008,2460258.8684278843,0,1.5707963267948966,11.074763817130718,TOI-2431 c,49.9109307962992,-1.1909498295560574,0,1.5707963267948966,3.2628933178771025,11.074763817130718,10.790848085816238,2.256291322699932,2.151527551327348,Recovered
TOI-2431 b,0.2241956774147837,2460258.868478972,0,1.5707963267948966,39.45511701882419,TOI-2431 c,77.32238111616539,33.376177200894944,0,1.5707963267948966,41.29081825425462,39.45511701882419,43.53961493028974,1.7593641849230153,1.8693261563213144,Recovered
TOI-2431 b,0.2241961334305957,2460258.8684995365,0,1.5707963267948966,26.546071303801245,TOI-2431 c,92.14151508836518,-19.93524619604649,0,1.5707963267948966,14.149191010858193,26.546071303801245,26.469394762390817,1.7013055403158397,1.675171702618595,Recovered
TOI-2431 b,0.2241959176316922,2460258.868827406,0,1.5707963267948966,48.95590700695809,TOI-2431 c,70.06421217687749,-20.813051452612385,0,1.5707963267948966,11.32991264247999,48.95590700695809,48.59237483552856,1.6743260931949422,1.6603877036185324,Recovered
TOI-2431 b,0.2241956805679753,2460258.868755779,0,1.5707963267948966,17.159745561313134,TOI-2431 c,23.99026376604876,-10.73362702089894,0,1.5707963267948966,8.063284453703135,17.159745561313134,16.6370462609463,1.7866904277168345,1.9305480133395108,Recovered
TOI-2431 b,0.2241957638715639,2460258.868716056,0,1.5707963267948966,6.645699488559559,TOI-2431 c,84.91510130594149,-30.079172888469945,0,1.5707963267948966,45.981496479142365,6.645699488559559,6.175934315567202,1.6808643171746658,1.6559403613735508,Recovered
TOI-2431 b,0.2241951896437296,2460258.868358928,0,1.5707963267948966,41.48847415461073,TOI-2431 c,17.022294362896123,1.762889986465753,0,1.5707963267948966,47.66052649666995,41.48847415461073,41.71030029559526,1.7349667280292422,1.6976328714889917,Recovered
TOI-2431 b,0.2241951250736893,2460258.8685954413,0,1.5707963267948966,30.10515235765337,TOI-2431 c,15.24746413669526,1.834881408800463,0,1.5707963267948966,8.962416266192347,30.10515235765337,27.66215193690705,1.6536149629132062,1.72537833999192,Recovered
TOI-2431 b,0.2241952854540307,2460258.868637598,0,1.5707963267948966,31.53986398014393,TOI-2431 c,58.661116449788445,-12.693293221251665,0,1.5707963267948966,7.182811163922476,31.53986398014393,32.567648890053555,1.641192541614867,1.6248471355507874,Recovered
TOI-2431 b,0.2241960634816325,2460258.8684514635,0,1.5707963267948966,42.89194632991262,TOI-2431 c,35.89271687021934,12.329624800776774,0,1.5707963267948966,16.35144319320123,42.89194632991262,43.6131027131372,1.6970127047824946,1.765691358620316,Recovered
TOI-2431 b,0.2241957660901899,2460258.868406673,0,1.5707963267948966,36.29959827393167,TOI-2431 c,25.89873422165498,-11.676553540017942,0,1.5707963267948966,27.17032456478436,36.29959827393167,35.28473802797955,1.8993122471598407,1.755299615344235,Recovered
TOI-2431 b,0.22419624525367,2460258.8684685314,0,1.5707963267948966,25.667479123163456,TOI-2431 c,2.373728096332809,-0.7253117224731325,0,1.5707963267948966,47.59280507630107,25.667479123163456,18.797943674692505,2.1830008459032584,2.2488661600612048,Recovered
TOI-2431 b,0.2241953637938609,2460258.868243334,0,1.5707963267948966,22.781887590872685,TOI-2431 c,96.08016977675508,16.38310093255282,0,1.5707963267948966,40.35282657878659,22.781887590872685,23.521190934948518,1.870894101263488,1.8387652405273656,Recovered
TOI-2431 b,0.2241955553416601,2460258.8684307374,0,1.5707963267948966,25.670281782695632,TOI-2431 c,11.43771773457039,5.223323864217121,0,1.5707963267948966,44.18528631802288,25.670281782695632,26.543042177765084,2.0786127987511023,1.9193695127872277,Recovered
TOI-2431 b,0.2241953338607122,2460258.8685530354,0,1.5707963267948966,6.178379188502397,TOI-2431 c,1.7686927702949942,-0.6454953755033352,0,1.5707963267948966,8.958174526190316,6.178379188502397,3.183099562854691,1.561583991094348,1.5987851837217455,Recovered
TOI-2431 b,0.2241960184477462,2460258.868738023,0,1.5707963267948966,14.705565511986244,TOI-2431 c,39.99738181078565,-10.399406024640207,0,1.5707963267948966,6.777307555165185,14.705565511986244,11.447410269944086,1.6981122037443122,1.6588016885826151,Recovered
TOI-2431 b,0.2241968190413888,2460258.8684121533,0,1.5707963267948966,12.937613590561448,TOI-2431 c,95.59044004362408,40.96809051459954,0,1.5707963267948966,41.64072827004985,12.937613590561448,13.981236336677688,1.7993279892312266,1.7636235958182611,Recovered
TOI-2431 b,0.2241958060454677,2460258.868719891,0,1.5707963267948966,0.405488915816804,TOI-2431 c,23.95001328293247,3.988565725371149,0,1.5707963267948966,15.843097690017144,0.405488915816804,2.150870590813627,1.3582261277066832,1.7494897170566448,Recovered
TOI-2431 b,0.2241954609028298,2460258.8686051667,0,1.5707963267948966,34.04964910167762,TOI-2431 c,34.96464871455142,-2.223913713132712,0,1.5707963267948966,39.89423230874613,34.04964910167762,34.79453773117161,1.7178848366958448,1.686120960784585,Recovered
TOI-2431 b,0.2241961984203822,2460258.8686867426,0,1.5707963267948966,12.13244414793725,TOI-2431 c,80.13119411229319,10.416554965890889,0,1.5707963267948966,34.735832179535045,12.13244414793725,11.88390874163342,1.638274864236955,1.6536148311305787,Recovered
TOI-2431 b,0.2241956679652826,2460258.8684432404,0,1.5707963267948966,30.546000061734297,TOI-2431 c,10.187809164589895,4.581584370537512,0,1.5707963267948966,27.05782409813407,30.546000061734297,31.385065165772872,1.6688955418395182,1.6747013894547609,Recovered
TOI-2431 b,0.2241951876436291,2460258.8684709626,0,1.5707963267948966,42.48666585503823,TOI-2431 c,4.994870481066081,-1.4246322177850357,0,1.5707963267948966,43.445559964334194,42.48666585503823,44.71390803277925,1.846265600993746,1.879324904113851,Recovered
TOI-2431 b,0.2241957765989915,2460258.8683565315,0,1.5707963267948966,5.797640023825329,TOI-2431 c,41.35120342989059,-16.352060298273468,0,1.5707963267948966,34.19070537580372,5.797640023825329,4.51132217013209,1.6406340418626333,1.7887626444534073,Recovered
TOI-2431 b,0.2241959775074438,2460258.868535291,0,1.5707963267948966,11.756665480447708,TOI-2431 c,37.98124536777063,9.794097789164775,0,1.5707963267948966,11.791242508756724,11.756665480447708,8.646748531027592,1.6569343134834351,1.6992589598294874,Recovered
TOI-2431 b,0.2241960164958192,2460258.868573744,0,1.5707963267948966,14.616108482740747,TOI-2431 c,82.31119153139409,-20.689861608990125,0,1.5707963267948966,20.82635381531424,14.616108482740747,15.4304412128864,1.8188396652108985,1.823031947304134,Recovered
TOI-2431 b,0.2241952769544136,2460258.8686141605,0,1.5707963267948966,9.214542020108318,TOI-2431 c,82.38983876509188,-35.140687537378064,0,1.5707963267948966,28.182533042569546,9.214542020108318,8.05301291319842,1.6873815129487977,1.6899860792789865,Recovered
TOI-2431 b,0.2241958081231378,2460258.868762076,0,1.5707963267948966,12.466873328622624,TOI-2431 c,45.64054481003269,17.965916262908145,0,1.5707963267948966,33.55614041937661,12.466873328622624,11.31964990075256,1.7405993286282424,1.7236078671179946,Recovered
TOI-2431 b,0.2241958573476459,2460258.868539841,0,1.5707963267948966,33.527559228591215,TOI-2431 c,50.58422110984602,-21.413659472916866,0,1.5707963267948966,2.87810619502335,33.527559228591215,33.26920020884256,1.9728003039950224,1.856477404409269,Recovered
TOI-2431 b,0.2241956701183368,2460258.868376294,0,1.5707963267948966,47.0542470499974,TOI-2431 c,36.69037266685059,5.1391849857202345,0,1.5707963267948966,29.54772062549945,47.0542470499974,47.74329716275059,1.6861150916131322,1.727307302350603,Recovered
TOI-2431 b,0.2241951966701333,2460258.868857818,0,1.5707963267948966,49.25501368824919,TOI-2431 c,60.96937800502557,-7.766382420883353,0,1.5707963267948966,28.522046529607326,49.25501368824919,51.55019710893332,1.8494226114494623,1.8406377614361065,Recovered
TOI-2431 b,0.2241960413476789,2460258.868674926,0,1.5707963267948966,46.3073029346408,TOI-2431 c,71.90992522630789,-30.66298340188,0,1.5707963267948966,25.334303923590383,46.3073029346408,47.34586642338831,1.6719758856980462,1.732800349996623,Recovered
TOI-2431 b,0.2241953386062147,2460258.8686057343,0,1.5707963267948966,42.02040224201099,TOI-2431 c,55.06268257693138,15.918263288284171,0,1.5707963267948966,16.488277847534288,42.02040224201099,41.22713024093412,1.771099377586772,1.8242206285764269,Recovered
TOI-2431 b,0.2241964456250161,2460258.868633752,0,1.5707963267948966,28.20044427181957,TOI-2431 c,89.98453901297576,-18.32225732143528,0,1.5707963267948966,42.21442251978601,28.20044427181957,28.35816796067405,1.6319664020497022,1.6396491232382822,Recovered
TOI-2431 b,0.2241957901532948,2460258.868424681,0,1.5707963267948966,36.54380953231757,TOI-2431 c,85.99264460471878,-1.280803762654358,0,1.5707963267948966,34.61812689522119,36.54380953231757,37.48550452024868,1.9061430706835552,1.8755157002546667,Recovered
TOI-2431 b,0.2241952314797475,2460258.868499227,0,1.5707963267948966,48.44091610829805,TOI-2431 c,85.22278116055837,-9.515032184736576,0,1.5707963267948966,40.56415504938771,48.44091610829805,48.04730219292433,1.68703579344578,1.6158018111540289,Recovered
TOI-2431 b,0.2241954432087457,2460258.868606882,0,1.5707963267948966,6.023854464374145,TOI-2431 c,28.500033839617128,-8.733377619411716,0,1.5707963267948966,44.78521163966073,6.023854464374145,5.324926149138201,1.6075375257711202,1.584631988555541,Recovered
TOI-2431 b,0.2241956183558346,2460258.8685446475,0,1.5707963267948966,45.40979221112914,TOI-2431 c,78.52966575771164,10.558879844226835,0,1.5707963267948966,30.44266314621695,45.40979221112914,43.49125026813839,1.65930860857393,1.679141419149779,Recovered
TOI-2431 b,0.2241960973332914,2460258.868738113,0,1.5707963267948966,30.33186367743277,TOI-2431 c,88.44456665990889,28.17196601517588,0,1.5707963267948966,31.823269116982555,30.33186367743277,28.956080984640824,1.7697677261353633,1.7528380655154443,Recovered
TOI-2431 b,0.2241960305136859,2460258.868561105,0,1.5707963267948966,45.0236490195104,TOI-2431 c,38.57316829345928,-14.867449204745046,0,1.5707963267948966,15.285504041851278,45.0236490195104,46.777615993530254,2.038072251852846,2.2169078378211253,Recovered
TOI-2431 b,0.2241959220211135,2460258.868569463,0,1.5707963267948966,45.45814047389927,TOI-2431 c,91.51245411487793,-22.029877337680173,0,1.5707963267948966,35.40401856078463,45.45814047389927,48.03728425499638,1.6810887912590502,1.7202851893172664,Recovered
TOI-2431 b,0.2241960976094102,2460258.8686385904,0,1.5707963267948966,5.32814706765396,TOI-2431 c,89.32240301144485,26.03379831875633,0,1.5707963267948966,1.733569754896919,5.32814706765396,5.864882924536112,1.6873838585285714,1.636273935854585,Recovered
TOI-2431 b,0.2241952986695459,2460258.868607837,0,1.5707963267948966,34.93505726997018,TOI-2431 c,31.76695388215564,6.65616068057931,0,1.5707963267948966,42.76518140510349,34.93505726997018,34.37332352994959,1.6833838769983416,1.6440768622068092,Recovered
TOI-2431 b,0.224195392530924,2460258.868266494,0,1.5707963267948966,14.779655770622574,TOI-2431 c,12.166547221180664,-1.954761859006436,0,1.5707963267948966,15.13934033502936,14.779655770622574,14.89673933008044,1.7623727465557746,1.8345044352533844,Recovered
TOI-2431 b,0.2241966254103022,2460258.8684353074,0,1.5707963267948966,24.639060870267382,TOI-2431 c,18.32262476629648,5.894563514594076,0,1.5707963267948966,11.38141290520696,24.639060870267382,23.795110529003068,1.6215824193315314,1.6487105258458,Recovered
TOI-2431 b,0.2241961659598693,2460258.868597016,0,1.5707963267948966,11.017595638099817,TOI-2431 c,97.1002860879287,-4.037137600532979,0,1.5707963267948966,31.593977195887085,11.017595638099817,12.114571868098585,2.03544041801702,1.9043710674375784,Recovered
TOI-2431 b,0.2241952220494156,2460258.8682917343,0,1.5707963267948966,28.612499754352232,TOI-2431 c,6.11386622935731,-0.4591952374127825,0,1.5707963267948966,0.2633672350882743,28.612499754352232,30.096674248103188,1.8609603049654384,2.00202181169168,Recovered
TOI-2431 b,0.2241960932685363,2460258.868563325,0,1.5707963267948966,32.31417262417635,TOI-2431 c,91.68690928548072,-33.17739706354875,0,1.5707963267948966,18.562832081330864,32.31417262417635,32.035672771701925,1.767241422946082,1.9684764106208303,Recovered
TOI-2431 b,0.2241960150651211,2460258.868652521,0,1.5707963267948966,16.674952860935967,TOI-2431 c,61.40407046319744,-7.112222498289334,0,1.5707963267948966,23.740952679291983,16.674952860935967,14.51443694795525,1.5553357891969757,1.6979824623029494,Recovered
TOI-2431 b,0.2241965197278194,2460258.8685806803,0,1.5707963267948966,37.34788132631378,TOI-2431 c,83.73718318431754,-18.638684178551262,0,1.5707963267948966,23.598660181054317,37.34788132631378,36.47902065962989,1.6657406887186497,1.688086165423428,Recovered
TOI-2431 b,0.2241957884872189,2460258.8687302982,0,1.5707963267948966,22.079182819218097,TOI-2431 c,54.097993776719456,-4.798495132673555,0,1.5707963267948966,22.18708101652088,22.079182819218097,23.18760787153979,2.031716014403383,2.4114644615958127,Recovered
TOI-2431 b,0.2241949658355758,2460258.868405428,0,1.5707963267948966,24.019382647175902,TOI-2431 c,50.28335559270645,7.566133038140141,0,1.5707963267948966,5.831362931130157,24.019382647175902,23.943176087127,1.7586658265519937,1.7262811315411284,Recovered
TOI-2431 b,0.2241956114446791,2460258.868545556,0,1.5707963267948966,47.05050384182696,TOI-2431 c,22.29409502720205,-9.084278187114586,0,1.5707963267948966,32.00795570347952,47.05050384182696,46.23266932376784,2.7277733991106885,2.1959453158780207,Recovered
TOI-2431 b,0.2241956574440877,2460258.8685499234,0,1.5707963267948966,0.0182595820942377,TOI-2431 c,36.24402901281368,16.03047033080336,0,1.5707963267948966,4.122583785230965,0.0182595820942377,0.8276598093372001,0.5801548556005713,0.9969150419459104,Recovered
TOI-2431 b,0.224196207552754,2460258.868748512,0,1.5707963267948966,10.46282131270897,TOI-2431 c,22.741847281879803,8.255103441101886,0,1.5707963267948966,2.5261577946722347,10.46282131270897,9.40033404487891,1.816949622178969,1.7418788706388355,Recovered
TOI-2431 b,0.2241957715692503,2460258.868724522,0,1.5707963267948966,49.08565536767979,TOI-2431 c,62.15169618330972,-9.607403676661065,0,1.5707963267948966,39.91638466902238,49.08565536767979,49.12743636438695,1.80070222531252,1.7390187833468502,Recovered
TOI-2431 b,0.2241945762965555,2460258.868552889,0,1.5707963267948966,23.918205053431414,TOI-2431 c,95.1256566112236,3.343264425146671,0,1.5707963267948966,15.295021161841104,23.918205053431414,27.8140019612816,3.0858639423212466,2.4883054025540225,Recovered
TOI-2431 b,0.2241959661976439,2460258.868531333,0,1.5707963267948966,25.01166910495796,TOI-2431 c,12.11804806624067,-0.5497498392624749,0,1.5707963267948966,26.70129721044382,25.01166910495796,23.63135572061624,1.67535880539036,1.622832286967764,Recovered
TOI-2431 b,0.2241960482375501,2460258.868480791,0,1.5707963267948966,15.163937645690556,TOI-2431 c,55.16048942421465,23.23478981655025,0,1.5707963267948966,36.69231062292401,15.163937645690556,13.310777474332912,1.704255990597099,1.6509636191561334,Recovered
TOI-2431 b,0.2241959270307202,2460258.8683237527,0,1.5707963267948966,47.90841105656167,TOI-2431 c,30.817033423552505,-13.420789804862665,0,1.5707963267948966,46.35573096583492,47.90841105656167,46.64934991875802,1.7740251575055908,1.7136969264800257,Recovered
TOI-2431 b,0.2241958282907806,2460258.8683846444,0,1.5707963267948966,36.07502342807645,TOI-2431 c,66.71472412423576,8.63099461562841,0,1.5707963267948966,29.741934876703667,36.07502342807645,37.068863665053655,1.9880145181843645,1.8509506894412129,Recovered
TOI-2431 b,0.224195936596451,2460258.8684535967,0,1.5707963267948966,44.38789578264185,TOI-2431 c,72.14353371448405,-7.23486956471233,0,1.5707963267948966,15.719566773719311,44.38789578264185,44.64871800157021,1.8471712182868811,2.144349535111374,Recovered
TOI-2431 b,0.2241961949761533,2460258.868454282,0,1.5707963267948966,49.69172040157911,TOI-2431 c,26.19394425535012,-7.603201803131768,0,1.5707963267948966,22.101656572892715,49.69172040157911,51.31230273733348,1.7924124578697302,1.9057424128674825,Recovered
TOI-2431 b,0.2241961534460004,2460258.8685152344,0,1.5707963267948966,21.89563755371126,TOI-2431 c,67.74707186703654,23.73204767143245,0,1.5707963267948966,41.38732545300488,21.89563755371126,20.92021755272876,1.6688377313505889,1.6579711512839772,Recovered
TOI-2431 b,0.2241959716329271,2460258.868627477,0,1.5707963267948966,43.36230774258087,TOI-2431 c,96.57613267179944,-34.88013186455173,0,1.5707963267948966,27.54341758881417,43.36230774258087,45.28855638541492,1.73339985349417,1.687869817257365,Recovered
TOI-2431 b,0.2241958331588148,2460258.8686421243,0,1.5707963267948966,6.851301876118976,TOI-2431 c,12.196689530887234,0.3233248113098117,0,1.5707963267948966,35.46523323026012,6.851301876118976,7.8541965064704495,1.5902552112376205,1.581805029077012,Recovered
TOI-2431 b,0.2241955750440974,2460258.8688682783,0,1.5707963267948966,4.816092322547,TOI-2431 c,2.705665371512098,0.7281075152750014,0,1.5707963267948966,32.281748333293066,4.816092322547,6.870910826118886,2.093615628330724,2.535650393056372,Recovered
TOI-2431 b,0.2241958499660155,2460258.868672312,0,1.5707963267948966,2.218284339326887,TOI-2431 c,37.604430755433874,4.068716977834967,0,1.5707963267948966,45.40886499385507,2.218284339326887,1.7896384455956855,1.166031708532968,1.47120978018567,Recovered
TOI-2431 b,0.2241956520937782,2460258.868451127,0,1.5707963267948966,38.73723964025931,TOI-2431 c,38.96701920984007,-6.826681360149951,0,1.5707963267948966,47.58390921047437,38.73723964025931,37.514647928630346,1.7633361256355895,1.752985708305815,Recovered
TOI-2431 b,0.2241957863749017,2460258.8687160914,0,1.5707963267948966,30.198586085059677,TOI-2431 c,34.779031064718886,-9.110048955946247,0,1.5707963267948966,11.61264219756255,30.198586085059677,30.682166617716668,1.820022148850633,1.706132912965785,Recovered
